    1328.333949     997.2101    1076.5421     988.5471    1076.6124    0.2135    3196.5719    3215.1929 99.578 143.119  150   -7042.0637  195 
    1328.354783    3780.5335    1082.4700    3771.1208    1082.5457    0.3488    3822.5462    3844.5049 84.182 169.281  150   -6131.7262  195 
    1328.375616    4285.8769    1086.7917    4274.4441    1086.8679    0.2684    1660.2933    1670.4809 47.323 73.085  150    1160.5312  195 
    1328.396449    3394.1193    1101.0513    3365.7410    1101.1310    0.2599    1889.6252    1901.4694 41.540 81.249  150   -2250.6102  195 
    1328.417283    2111.3604    1091.8740    2108.6885    1091.9464    0.2804    4093.8156    4118.3098 100.020 179.536  150  -10029.5107  195 
    1328.438116    2711.3735    1099.8772    2731.3616    1099.9445    0.2789    3807.9487    3830.8072 46.639 165.281  150  -14363.2420  195 
    1328.458949    2318.9754    1072.8388    2285.2148    1072.9097    0.3116    5639.3875    5669.7263 168.244 258.427  150   -9382.3070  195 
    1328.479783    -269.5180    1103.4776    -291.3237    1103.5527    0.2221    4885.5877    4913.3332 155.483 213.343  150   -8992.2326  195 
    1328.500616   -3429.7970    1104.5139   -3432.6409    1104.5802    0.0516    4600.5838    4624.0429 142.597 202.508  150  -11025.1064  195 
    1328.521449    1238.5131    1101.5269    1227.5654    1101.5973    0.2083    3854.7556    3875.8173 126.040 172.288  150   -5988.7605  195 
    1328.542283     -98.7291    1100.2779     -98.6371    1100.3412    0.2691    7133.4589    7170.6925 226.860 322.824  150  -14049.2475  195 
    1328.563116    1316.7557    1078.5963    1314.6155    1078.6524    0.3422    8613.6735    8654.9676 315.029 408.723  150  -13167.1563  195 
    1328.583949   -1548.8999    1095.1172   -1534.5142    1095.1739    0.2375    7645.2426    7679.2754 268.779 354.859  150  -12555.2258  195 
    1328.604783    1494.9936    1083.1610    1484.5977    1083.2179    0.3074    6204.0181    6234.7980 240.110 295.827  150   -7717.9364  195 
    1328.625616    2437.6840    1105.3098    2407.0648    1105.3764    0.2829    4247.5050    4270.1130 156.777 194.501  150   -4329.8683  195 
    1328.646449   -1220.5704    1098.0224   -1229.6933    1098.0783    0.1167    3727.3702    3745.6594 150.002 173.263  150   -5968.6154  195 
    1328.667283    1770.4958    1093.6431    1770.1023    1093.6992    0.3571    8277.8980    8321.9094 275.743 387.344  150  -17032.6058  195 
    1328.688116   -2245.5322    1090.4059   -2230.4086    1090.4572    0.1764    6874.4271    6905.5518 251.934 324.296  150  -12305.3561  195 
    1328.708949     344.2520    1101.3641     305.5729    1101.4255    0.2883    6381.4891    6415.9458 200.767 295.562  150  -18490.9082  195 
    1328.729783    1936.7136    1094.6448    1952.7694    1094.7016    0.3117    7237.9441    7272.5433 262.571 339.852  150   -8302.4342  195 
    1328.750616    2550.8620    1084.0062    2559.3628    1084.0591    0.3180    6055.0446    6081.6258 254.685 290.968  150    1044.6065  195 
    1328.771449    1421.1881    1099.1789    1400.7058    1099.2402    0.3144    5534.6340    5562.8662 211.772 259.592  150   -6848.4636  195 
    1328.792283   -4558.4137    1095.1608   -4562.7575    1095.2110    0.1016    7225.7414    7257.8756 301.306 342.508  150  -11853.2855  195 
    1328.813116    1029.3549    1098.3649    1045.9608    1098.4196    0.3099    6840.2031    6872.7201 227.376 321.950  150  -12795.7525  195 
    1328.833949   -2057.6103    1095.4862   -2057.8517    1095.5422    0.2424    8795.4517    8833.8287 360.608 415.677  150   -9768.9738  195 
    1328.854783    -328.0024    1101.1124    -342.4903    1101.1736    0.2591    7607.1514    7643.3071 306.682 355.027  150   -7500.1086  195 
    1328.875616   -2814.2318    1111.0887   -2810.2805    1111.1473    0.1991    9240.2801    9285.9976 323.949 422.065  150  -20239.0491  195 
    1328.896449   -2923.5444    1107.2636   -2932.7974    1107.3219    0.1644    7533.1872    7570.1029 258.259 344.850  150  -18333.9043  195 
    1328.917283   -1428.0899    1087.0760   -1430.2896    1087.1296    0.2600    8510.4685    8549.6562 332.625 401.211  150  -11723.1549  195 
    1328.938116   -2790.8013    1095.8187   -2789.8560    1095.8790    0.1295    5746.2843    5773.2093 222.191 265.145  150   -8750.7680  195 
    1328.958949   -3621.9364    1086.9469   -3624.0296    1087.0049    0.1732    8268.4510    8306.4124 304.054 385.189  150  -16383.7253  195 
    1328.979783    -746.0943    1077.2775    -756.9857    1077.3388    0.2710    9044.3288    9087.2019 349.049 426.673  150  -13732.2362  195 
    1329.000616   -2641.4687    1077.2377   -2669.6567    1077.2966    0.2319    9378.8511    9425.1556 333.318 441.706  150  -22632.3032  195 
    1329.021449    1709.5553    1080.1372    1701.1491    1080.2016    0.3573    7912.7186    7954.1538 321.182 370.161  150   -6803.5353  195 
    1329.042283    1085.0351    1082.9539    1069.7186    1083.0146    0.3378   10147.7444   10198.7284 396.526 473.727  150   -9546.7966  195 
    1329.063116    1291.8359    1084.9884    1280.7458    1085.0464    0.3282    7012.0433    7046.3957 264.491 327.761  150   -7276.4655  195 
    1329.083949   -1841.2014    1076.8026   -1848.8193    1076.8566    0.2591    9789.6852    9837.3009 414.666 467.058  150  -13264.0850  195 
    1329.104782     392.2371    1087.2675     387.3890    1087.3240    0.3088    9498.7812    9546.7913 370.178 446.692  150  -12193.3810  195 
    1329.125616   -1968.1638    1090.3632   -1972.4920    1090.4171    0.2519   11706.8407   11761.5815 449.061 549.701  150  -16171.6743  195 
    1329.146449   -4544.4322    1091.3216   -4573.5061    1091.3803    0.2175   12189.1021   12243.8140 478.233 573.430  150  -20935.0037  195 
    1329.167282    1002.2632    1086.0071    1004.1745    1086.0593    0.3251    9856.6992    9903.8925 411.393 468.888  150   -8511.6249  195 
    1329.188116   -3826.6907    1089.5780   -3868.6239    1089.6346    0.2193   11335.2214   11388.3705 472.909 537.265  150  -17154.2228  195 
    1329.208949     812.1257    1088.1130     827.7725    1088.1645    0.3283   11678.3323   11730.2212 467.358 554.255  150   -9892.0296  195 
    1329.229782    2630.6990    1100.7935    2648.0455    1100.8524    0.3593    9004.9310    9047.7074 377.696 417.355  150     222.3380  195 
    1329.250616    2128.4956    1095.5593    2111.7532    1095.6220    0.3327    8807.1401    8850.6923 389.604 411.426  150    -596.1312  195 
    1329.271449    3895.4306    1086.0172    3917.3077    1086.0734    0.3792    7683.5867    7719.4709 336.547 363.721  150    3024.6942  195 
    1329.292282   -5600.8861    1092.4508   -5629.5074    1092.5128    0.1837   11808.8554   11863.0122 455.665 550.680  150  -23896.9650  195 
    1329.313116     173.9801    1090.4328     185.2649    1090.4894    0.2999    8551.3322    8593.6961 372.695 398.236  150   -3543.9898  195 
    1329.333949   -2051.6397    1088.8354   -2048.9801    1088.8935    0.2049    8005.3643    8041.4166 336.931 373.080  150   -6343.0335  195 
    1329.354782   -1135.6005    1089.4607   -1141.4057    1089.5205    0.2576    8574.0008    8615.1577 352.851 398.327  150   -7382.3983  195 
    1329.375616    2267.3870    1095.9418    2279.4167    1096.0042    0.3545   10406.8186   10460.0969 444.911 477.262  150    -627.9765  195 
    1329.396449     924.2190    1095.1978     915.7341    1095.2619    0.3295   10134.7230   10186.9413 409.593 466.019  150   -7523.8910  195 
    1329.417282    1217.5242    1093.8467    1206.8097    1093.9105    0.3428   10752.6827   10807.5176 439.217 496.481  150   -7427.8290  195 
    1329.438116    3367.7621    1094.2314    3397.9643    1094.2897    0.3625   10159.0753   10208.2911 397.012 469.947  150   -3475.5545  195 
    1329.458949    -823.9433    1102.3472    -828.4808    1102.4097    0.2882   10380.3706   10433.4267 432.003 475.380  150   -9790.3117  195 
    1329.479782     782.5278    1092.8652     788.3728    1092.9253    0.3221   10953.7653   11004.9467 480.678 512.620  150   -1442.4874  195 
    1329.500616   -1396.4454    1109.2769   -1414.5879    1109.3395    0.2947   12684.8924   12749.1625 522.013 580.552  150  -13844.4815  195 
    1329.521449    -746.4303    1106.1976    -749.0391    1106.2562    0.2928   10982.0593   11037.1672 481.400 510.362  150   -6207.3377  195 
